,Location,Item_Name,BidPrice,ID,BuyNowPricee
1397,Auckland,"Huawei P10 Plus Smartphone 64GB Dazzling Gold. 2 Years Warranty, 3 Months Hua...",BuyNowOnly,1358082992,"$1,036"
1398,Auckland,Samsung Galaxy A5 (2017) Smartphone 32GB Black 2 Year Warranty,BuyNowOnly,1358085309,$704.94
1399,Auckland,Apple iPhone 7 Plus 128GB Silver,BuyNowOnly,1358103633,"$1,811"
1400,Auckland,Apple iPhone 7 Plus 32GB Silver,BuyNowOnly,1358103647,"$1,564"
1401,Auckland,Apple iPhone 7 Plus 32GB Rose Gold,BuyNowOnly,1358103664,"$1,564"
1402,Auckland,Huawei Mate 9 Smartphone 64GB Mocha Brown 2 Years Warranty,BuyNowOnly,1358103762,"$1,034"
1403,Auckland,Motorola Moto G4 Plus Smartphone 16GB Black,BuyNowOnly,1358103780,$386.57
1404,Auckland,Motorola Moto G4 Play Smartphone 16GB Black,BuyNowOnly,1358103803,$272.00
1405,Auckland,Apple iPhone 7 32GB Rose Gold,BuyNowOnly,1358110607,"$1,293"
1406,Auckland,Apple iPhone 7 Plus 128GB Rose Gold,BuyNowOnly,1358110879,"$1,811"
1407,Auckland,Apple iPhone 6s Plus 128GB Gold,BuyNowOnly,1358111130,"$1,564"
1408,Auckland,Apple iPhone 6s Plus 128GB Rose Gold,BuyNowOnly,1358111140,"$1,564"
1409,Auckland,Apple iPhone 6s Plus 32GB Gold,BuyNowOnly,1358111147,"$1,347"
1410,Auckland,Leagoo T1 Plus 4G Android 6.0 5.5 inch 3G RAM 16G ROM FINGERPRINT,BuyNowOnly,1358240939,$199.00
1411,Auckland,Leagoo T1 Plus 4G Android 6.0 5.5 inch 3G RAM 16G ROM FINGERPRINT,BuyNowOnly,1358240976,$199.00
1412,Auckland,Brand New Samsung Galaxy J5 Gold,$269.00,1358246088,$269.00
1413,Auckland,Brand New Vodafone 875 Smart Mini White Cellphone,$59.00,1358300547,$59.00
1414,Auckland,Brand New Microsoft Lumia 640 XL Black,$219.00,1358301941,$219.00
1415,Auckland,100% Genuine S3 mini Battery Samsung Galaxy 4pins,$30.00,1358303565,$30.00
1416,Otago,Samsung Galaxy Note 4 Battery Replacement,$16.90,1358346041,$16.90
1417,Auckland,Oneplus one 64gb A0001 Sandstone Black,$499.00,1358351060,$499.00
1418,Auckland,*New* Apple iPhone 7 128GB Jet Black 2 Year NZ APPLE Warranty,BuyNowOnly,1358354551,"$1,309"
1419,Wanganui,Seniors 3G (3rd Generation) cell phone,$87.00,1356104508,$89.00
1420,Auckland,"Xiaomi Redmi Note 4, FREE VR Headset, 64GB, X20 Deca Core, 5.5''",$374.00,1356325120,$374.00
1421,Wellington,VKworld Z2 2.4 inch Large Button TFT Flip Elders Mobile Phone Dual SIM Card RED,$63.00,1358192599,$63.00
1422,Auckland,"Xiaomi Mi Max Mimax 6.44"",128GB,Dual Sim, Octa Core",$546.00,1357249502,$546.00
1423,Canterbury,Cagabi One Android 6.0 Smartphone - 8MP Camera,BuyNowOnly,1357909579,$129.00
1424,Canterbury,Cagabi One Android 6.0 Smartphone - 8MP Camera,BuyNowOnly,1357911129,$129.00
1425,Wanganui,Seniors 3G (3rd Generation) cell phone,$87.00,1357969522,$89.00
1426,Auckland,"Xiaomi Redmi 4X Pro 32Gb, 4G Lte",$291.00,1358100792,$291.00
1428,Auckland,Motorola XT1052 Moto X Black Phone #,$209.00,1355274221,$209.00
1429,Canterbury,iPhone 4S Battery Replacement,$14.72,1356755882,$14.72
1430,Auckland,Samsung J1 Ace J111M Black 8GB Fully Unlocked!,$189.00,1354543094,$189.00
1431,Auckland,Vodafone 246 Slim Phone With Charger BLACK OR PINK,BuyNowOnly,1354545459,$10.00
1432,Auckland,SONY XPERIA E4g Black !! Brand New !!!,$179.00,1354558024,$179.00
1433,Auckland,Samsung Galaxy S7 Edge G935F (NZ) Black Pearl (128GB + 256GB Card) - New!!!,"$1,289",1354558417,"$1,289"
1434,Auckland,Moto G4 32GB 4th Generation ** Free Courier!!,BuyNowOnly,1358307913,$379.00
1435,Auckland,HTC Desire C A320B White Android Smartphone #,$88.00,1355315818,$88.00
1436,Auckland,Vodafone VFD501 Smart Turbo 7 Grey Unlocked Phone#,$119.00,1358317861,$119.00
1437,Australia,"Lenovo K6 Note (32GB, Gold)",BuyNowOnly,1354578343,$319.00
1438,Auckland,Samsung Galaxy J1 2016 !! White !! Unlocked !! Brand New !! NZ stock !!,$155.00,1354582399,$155.00
1439,Auckland,Samsung Galaxy A3 2016 Sm-A310y !! Black !! New !!,$379.00,1354585022,$379.00
1440,Auckland,Motorola Moto X Pure Edition XT1575 32GB Smartphone Black,$300.00,1354586967,BidOnly
1441,Auckland,LG L80 Dual D380 White Nz New !!!,$169.00,1354587595,$169.00
1442,Waikato,Samsung Gear S2 Classic Stainless Steel Strap Silver,BuyNowOnly,1354591554,$29.90
1443,Auckland,LG Optimus L3 II Smart Phone - UNLOCKED - AS NEW IN BOX + FREE SHIPPING,$59.50,1354592470,$59.90
1444,Australia,Kogan Agora 6 Plus 4G Lte (32Gb),BuyNowOnly,1354595441,$369.00
1445,Australia,Kogan Agora 8 4G LTE,BuyNowOnly,1354595625,$199.00
1446,Bay of Plenty,"5.5"" 16GB Android 4G LTE Quad Core Smart Phone Dual SIM",$172.00,1358341779,$172.00
1447,Auckland,ZTE F328 Black Unlocked 3G Phone #,$39.00,1355344464,$39.00
1448,Auckland,iPhone 4S Battery Replacement,$13.71,1356821952,$13.71
1449,Auckland,Solar Power Bank 8000Mah,$24.85,1354602450,$24.85
1450,Auckland,ZTE F320 Black NZ NEW Vodafone Unlocked #,$35.00,1355352183,$35.00
1451,Auckland,"Lenovo Phab 2 Plus 6.4"" Octa Core Fingerprint 3GB 32GB 4G Dual Sim Smartphone",BuyNowOnly,1354606162,$399.00
1452,Auckland,Huawei P8 Grey NZ NEW!! Brand New!!,$479.00,1354608717,$479.00
1453,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610639,$4.00
1454,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610680,$4.00
1455,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610745,$4.00
1456,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610845,$4.00
1457,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610865,$4.00
1458,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354610873,$4.00
1459,Wanganui,3 x Sim Pin Card Tray Eject Removal Tool Delivery Included,BuyNowOnly,1354611235,$4.00
1460,Bay of Plenty,iPhone 5C Polka Dots TPU Rubber Gel,BuyNowOnly,1354611365,$9.75
1462,Australia,"Samsung Galaxy J7 2016 Dual SIM (16GB, White)",BuyNowOnly,1354611938,$299.00
1463,Waikato,BRAND NEW - Vodafone Ultra Smart 7,$200.00,1354615442,$225.00
1464,Auckland,New iPhone 7,"$1,349",1354617669,"$1,349"
1465,Auckland,Alcatel 4027A Pixi 3 White UNLOCKED Phone #,$79.00,1358363066,$79.00
1466,Auckland,Microsoft Lumia 550 Black VODAFONE NZ Phone #,$149.00,1358363072,$149.00
1467,Australia,"Motorola Moto G5 XT1676 Dual SIM (16GB, Grey)",BuyNowOnly,1354630402,$299.00
1468,Australia,"Samsung Galaxy S8+ (64GB, Silver)",BuyNowOnly,1354630721,"$1,269"
1469,Australia,"Samsung Galaxy J7 2016 Dual SIM (16GB, Black)",BuyNowOnly,1354630779,$299.00
1470,Australia,"Samsung Galaxy J5 2016 (16GB, Black)",BuyNowOnly,1354639266,$299.00
1471,Bay of Plenty,"Aiek 4G, Unlocked Card Phone",$59.95,1354648144,$59.95
1474,Bay of Plenty,Samsung Galaxy Gear s2 Watch strap,$27.00,1354657300,$27.00
1475,Auckland,Vodafone Doro 6520 Graphite/White Unlocked Phone #,$119.00,1355425628,$119.00
1476,Australia,"Samsung Galaxy S8+ (64GB, Black)",BuyNowOnly,1354672389,"$1,269"
1477,Wellington,Huawei Y3 Lite.,$43.99,1354674951,$43.99
1478,Wellington,Huawei Y3 ||,$84.99,1354675224,$84.99
1479,Auckland,Samsung Galaxy S5 16Gb G900f White Brand New!!,$429.00,1354680181,$429.00
1480,Auckland,Samsung Galaxy S5 16Gb G900f Black Brand New!!,$429.00,1354681853,$429.00
1481,Auckland,Adata Sync/Charge Cable,$15.00,1354690274,$15.00
1482,Auckland,Bluetooth Gamepad White,BuyNowOnly,1354707311,$5.21
1483,Waikato,Samsung Gear Fit 2 Replacement Wrist Band - Black,BuyNowOnly,1354716385,$19.99
1484,Waikato,Samsung Gear Fit 2 Replacement Wrist Band - Yellow,BuyNowOnly,1354716665,$19.99
1486,Auckland,Alcatel One Touch Smart Phone BRAND NEW IN BOX + FREE and FAST SHIPPING,$49.50,1354753022,$49.98
1487,Auckland,"Phone Tablet 10""Sim SLOT + FREE P.U.LEATHER COVER W/BUY NOW start $15",$129.95,1354758606,BidOnly
1489,Auckland,WIFI- 2 Mega Pixels MP3/4 Bluetooth FM Watch phone,$149.99,1354772742,$149.99
1490,Australia,"Apple iPhone 7 (256GB, RED - Special Edition)",BuyNowOnly,1354774822,"$1,429"
1491,Australia,"Huawei P8 Dual SIM (16GB, Champagne)",BuyNowOnly,1354774867,$369.00
1492,Australia,"Apple iPhone 7 Plus (256GB, RED - Special Edition)",BuyNowOnly,1354774872,"$1,629"
1493,Australia,"Apple iPhone 7 Plus (128GB, RED - Special Edition)",BuyNowOnly,1354774874,"$1,519"
1494,Australia,"Samsung Galaxy S8+ (64GB, Grey)",BuyNowOnly,1354774973,"$1,269"
1495,Australia,"Samsung Galaxy C5 4G LTE (32GB, Gold)",BuyNowOnly,1354774990,$379.00
1496,Australia,"Google Pixel (128GB, Black)",BuyNowOnly,1354775015,"$1,269"
1497,Australia,"Samsung Galaxy J5 Prime (16GB, Black)",BuyNowOnly,1354775703,$289.00
1498,Australia,"Samsung Galaxy J1 Mini Prime (8GB, Black)",BuyNowOnly,1354776253,$139.00
1499,Australia,"Samsung Galaxy J1 Mini Prime (8GB, White)",BuyNowOnly,1354776322,$139.00
1500,Australia,"Google Pixel XL (32GB, Black)",BuyNowOnly,1354776528,"$1,409"
1501,Australia,"Google Pixel XL (32GB, Silver)",BuyNowOnly,1354776577,"$1,409"
1502,Australia,"Samsung Galaxy J2 Prime (8GB, Gold)",BuyNowOnly,1354776656,$179.00
1503,Australia,"Motorola Moto E3 4G LTE (8GB, Black)",BuyNowOnly,1354776723,$199.00
1504,Australia,"Samsung Galaxy J3 2016 (8GB, Black)",BuyNowOnly,1354776867,$209.00
1505,Australia,"Samsung Galaxy J5 Dual SIM J510 (16GB, White)",BuyNowOnly,1354777341,$249.00
1506,Australia,"Samsung Galaxy J5 Dual SIM J510 (16GB, Gold)",BuyNowOnly,1354777708,$249.00
1507,Australia,"Apple iPhone 7 Plus (128GB, Jet Black)",BuyNowOnly,1354778508,"$1,469"
1508,Australia,"Apple iPhone 7 Plus (256GB, Gold)",BuyNowOnly,1354778513,"$1,629"
1509,Australia,"Apple iPhone 7 Plus (256GB, Rose Gold)",BuyNowOnly,1354778521,"$1,629"
1510,Australia,"Apple iPhone 7 Plus (256GB, Black)",BuyNowOnly,1354778573,"$1,649"
1511,Australia,NEW Apple iPhone 16GB Silver 6 Retina HD display Phone,BuyNowOnly,1354778687,"$1,469"
1512,Australia,"Apple iPhone 7 Plus (256GB, Jet Black)",BuyNowOnly,1354778715,"$1,629"
1513,Australia,"Apple iPhone 7 Plus (128GB, Rose Gold)",BuyNowOnly,1354778723,"$1,469"
1514,Australia,"Apple iPhone 7 (256GB, Rose Gold)",BuyNowOnly,1354778752,"$1,429"
1515,Australia,"Apple iPhone 6s Plus (128GB, Silver)",BuyNowOnly,1354778754,"$1,359"
1516,Australia,"Apple iPhone 7 Plus (128GB, Black)",BuyNowOnly,1354778758,"$1,469"
1517,Australia,"Apple iPhone 7 Plus (256GB, Silver)",BuyNowOnly,1354778866,"$1,629"
1518,Australia,"Sony Xperia XA1 (32GB, Gold)",BuyNowOnly,1354783148,$389.00
1519,Australia,"Sony Xperia XA Dual SIM (16GB, Gold)",BuyNowOnly,1354783209,$299.00
1520,Australia,"Sony Xperia XA Dual SIM (16GB, Black)",BuyNowOnly,1354785327,$299.00
1521,Australia,NEW BlackBerry Smartphone Passport 4G LTE 32GB Black,BuyNowOnly,1354785373,$279.00
1522,Australia,"Sony Xperia XA Dual SIM (16GB, White)",BuyNowOnly,1354785380,$299.00
1523,Canterbury,Nokia 3310,$50.00,1357026986,BidOnly
1524,Auckland,Vodafone,$20.00,1354801334,$35.00
1525,Northland,Mobile phone + $20 Phone Credit,$25.00,1354805148,$30.00
1526,Waikato,Bluethooth Mobile Phone,$30.00,1354810218,$37.00
1527,Canterbury,Samsung Galaxy S8,"$1,199",1354818732,"$1,199"
1528,Waikato,Blue Tooth Smart Wrist Watch,$38.00,1354821762,$38.00
1529,Auckland,VKworld V3 Waterproof Rugged IP68 Triple Sim Mobile Phone 3000mAh USB Power Bank,BuyNowOnly,1354832061,$99.99
1530,Auckland,"Lenovo A588T 4"" Business Vertical Flip Rotation Android Quad Core Smartphone",$249.00,1354833260,$249.00
1531,Auckland,Ulefone ARMOR Smart Phone Dustproof Waterproof Shockproof Octa Core 3GB Ram 4G,BuyNowOnly,1354834088,$389.00
1532,Auckland,Samsung Galaxy Pocket Neo GT-S5310 Smartphone NEW,BuyNowOnly,1354835019,$44.99
1533,Auckland,Ulefone ARMOR Smart Phone Waterproof Dustproof Shockproof Octa Core 3GB 32GB 4G,BuyNowOnly,1354837765,$398.00
1534,Auckland,VKworld Z2 Big font Big key Clamshell Senior Phone,$149.99,1354838708,$149.99
1535,Auckland,Xiaomi mi Mix Prime Edgeless Quad Core 6GB RAM 256GB ROM 4G Smartphone New,"$1,299",1354838739,"$1,299"
1536,Auckland,"Lenovo K52E78 Note IPS 5.5"" Octa Core 3GB 32GB 4G Fingerprint Id Silver Dual Sim",$399.00,1354838755,$399.00
1537,Auckland,"Lenovo K52E78 Note IPS 5.5"" Octa Core 3GB 32GB 4G Fingerprint Id Gold Dual Sim",$399.00,1354838763,$399.00
1538,Auckland,Snopow M9 Smartphone 3G Quad Core Shock Waterproof IP68 Walkie Talkie 4700mAh,BuyNowOnly,1354838771,$399.00
1539,Auckland,"Blackview BV5000 5"" Smartphone 4G Quad Core IP67 Waterproof Dustproof Shockproof",BuyNowOnly,1354838779,$299.00
1540,Auckland,"Blackview BV5000 5"" Smartphone 4G Quad Core IP67 Waterproof Dustproof Shockproof",BuyNowOnly,1354838791,$299.00
1541,Auckland,"Blackview BV5000 5"" Smartphone 4G Quad Core IP67 Waterproof Dustproof Shockproof",BuyNowOnly,1354838803,$299.00
1542,Auckland,iMAN X5 Smartphone Android 3G Quad Core Dual Sim Shockproof IP67 Waterproof GPS,BuyNowOnly,1354838809,$199.00
1543,Auckland,iMAN Victor Waterproof Phone Octa Core 4GB 64GB 4800mAh 4G Phone Shockproof,BuyNowOnly,1354838819,$699.00
1544,Auckland,Snopow M8 Smartphone 3G Quad Core Shock Waterproof IP68 Shockproof Dual Sim,BuyNowOnly,1354838826,$389.00
1545,Auckland,Snopow M8 Smartphone 3G Quad Core Shock Waterproof IP68 Shockproof Dual Sim,BuyNowOnly,1354838832,$389.00
1546,Auckland,iMAN i6 Waterproof IP68 Phone Dustproof Shockproof Octa Core Dual SIM Rugged,BuyNowOnly,1354838840,$499.00
1547,Auckland,iMAN i6 Waterproof IP68 Phone Dustproof Shockproof Octa Core Dual SIM Rugged,BuyNowOnly,1354839994,$499.00
1548,Auckland,VKworld Stone V3 Plus 4000mAh Phone Waterproof Shockproof Dustproof Dual SIM,BuyNowOnly,1354840004,$124.99
1549,Auckland,VKworld Stone V3 Max 5300mAh Phone IP68 Waterproof Shockproof Dustproof Dual SIM,BuyNowOnly,1354840018,$139.99
1550,Auckland,VKworld Stone V3S Rugged Phone Waterproof Dustproof Shockproof Dual SIM,BuyNowOnly,1354840020,$89.99
1551,Auckland,Samsung Galaxy Pocket Neo GT-S5310 Smartphone NEW,BuyNowOnly,1354841272,$43.99
1552,Auckland,VKworld Stone V3 Outdoor Rugged IP68 Triple Sim Mobile Phone 3000mAh Power Bank,BuyNowOnly,1354842795,$149.99
1553,Auckland,Blackberry Porsche Design P'9983 Factory Unlocked 64GB QWERTY,$999.00,1354842808,BidOnly
1554,Auckland,"ASUS ZenFone Max 5.5"" ZC550KL Quad Core 2GB 32GB 4G 5000Mah Smartphone Qualcomm",$359.00,1354842844,$359.00
1555,Auckland,"ASUS Pegasus 2 5.5"" MSM8939 Plus X550 3GB 16GB Smartphone 4G White Dual Sim",$319.00,1354842850,$319.00
1556,Auckland,"ASUS Zenfone Pegasus 3 5.2"" Quad Core 3GB 32GB 4G Gold MTK6737 Android",$359.00,1354842859,$359.00
1557,Auckland,"ZTE Nubia Z11 5.2"" MiniS NX549J Octa Core 4GB 64GB Snapdragon Khaki 4G",$649.00,1354842864,$649.00
1558,Auckland,"ZTE Nubia Z11 5.5"" Quad Core NX531J 4GB 64GB Smartphone 4G Snapdragon Lily Gold",$749.00,1354842871,$749.00
1559,Auckland,"ZTE Nubia Z11 5.5"" Quad Core NX531J 4GB 64GB Smartphone 4G Snapdragon 820 Gold",$749.00,1354842880,$749.00
1560,Auckland,"ZTE Nubia Z11 5.5"" Quad Core NX531J 6GB 64GB Smartphone 4G Snapdragon 820 White",$899.00,1354842887,$899.00
1561,Auckland,"ZTE Nubia Z11 5.5"" Quad Core NX531J 6GB 64GB Smartphone 4G Snapdragon 820 Gold",$899.00,1354842895,$899.00
1562,Auckland,"ZTE Nubia Z11 5.5"" Quad Core NX531J 6GB 64GB Smartphone 4G Snapdragon 820 Grey",$899.00,1354842900,$899.00
1563,Auckland,"ZTE Nubia N1 5.5"" NX541J Octa Core 3GB 64GB 4G Smartphone Silver Helio P10",$449.00,1354842912,$449.00
1564,Auckland,"ZTE Nubia N1 5.5"" NX541J Octa Core 3GB 64GB 4G Smartphone Gold Helio P10",$449.00,1354842919,$449.00
1565,Auckland,"ZTE Nubia N1 5.5"" NX541J Octa Core 3GB 64GB 4G Smartphone Black Helio P10",$449.00,1354842929,$449.00
1566,Auckland,"Meizu U10 5"" Octa Core U680A 3GB 32GB Smartphone 4G MT6750 White mTouch",$449.00,1354842939,$449.00
1567,Auckland,"Meizu Meilan X 5.5"" Octa Core M682Q 3GB 32GB Smartphone Fluxay Pearl White Helio",$499.00,1354842943,$499.00
1568,Auckland,"Meizu Meilan X 5.5"" Octa Core M682Q 3GB 32GB Smartphone Fluxay Gold Helio P20",$499.00,1354842952,$499.00
1569,Auckland,"Meizu M3 6"" Meilan Max S685Q Octa Core 3GB 64GB Smartphone Rose Gold Flyme 4G",$499.00,1354842959,$499.00
1570,Auckland,"Meizu M3 6"" Meilan Max S685Q Octa Core 3GB 64GB Smartphone Silver Flyme 13MP",$499.00,1354842966,$499.00
1571,Auckland,"Meizu M3 6"" Meilan Max S685Q Octa Core 3GB 64GB Smartphone Champagne Gold",$499.00,1354842972,$499.00
1572,Auckland,"Meizu M3 6"" Meilan Max S685Q Octa Core 3GB 64GB Smartphone Grey Helio P10",$499.00,1354843982,$499.00
1573,Auckland,"Meizu U20 5.5"" Octa Core 685Q 2GB 16GB Smartphone 4G Silver Helio P10",$329.00,1354843988,$329.00
1574,Auckland,"Meizu MX6 M685Q 5.5"" Ten Core 3GB 32GB 4G Smartphone Grey Helio X20 Flyme",$499.00,1354843992,$499.00
1575,Auckland,"Meizu MX6 M685Q 5.5"" Ten Core 3GB 32GB 4G Smartphone Silver Helio X20 Flyme",$499.00,1354843999,$499.00
1576,Auckland,"Meizu MX6 M685Q 5.5"" Ten Core 3GB 32GB 4G Smartphone Rose Gold Helio X20 Flyme",$499.00,1354844006,$499.00
1577,Auckland,"Meizu MX6 M685Q 5.5"" Ten Core 3GB 32GB 4G Smartphone Champagne Gold Helio X20",$499.00,1354844009,$499.00
1578,Auckland,"Meizu Pro 6 Plus 5.7"" Octa Core M686G 4GB 128GB 4G Gold Fingerprint Exynos 8890",$949.00,1354844018,$949.00
1579,Auckland,"Meizu Pro 6 Plus 5.7"" Octa Core M686G 4GB 128GB 4G Grey Fingerprint Exynos 8890",$949.00,1354844022,$949.00
1580,Auckland,"MEIZU PRO 6s 5.2"" M570QS Ten Core 4GB 64GB 4G Smartphone Nightfall Black",$699.00,1354844028,$699.00
1581,Auckland,"MEIZU PRO 6s 5.2"" M570QS Ten Core 4GB 64GB 4G Smartphone Gold Dual Sim",$699.00,1354844034,$699.00
1582,Auckland,"MEIZU Meilan 5S 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Flyme 5 Silver",$339.00,1354844041,$339.00
1583,Auckland,"MEIZU Meilan 5S 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Flyme 5 Rose Gold",$339.00,1354844049,$339.00
1584,Auckland,"MEIZU Meilan 5S 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Flyme 5 Gold",$339.00,1354844058,$339.00
1585,Auckland,"MEIZU Meilan 5S 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Flyme 5 Grey",$339.00,1354844063,$339.00
1586,Auckland,"Meizu M5 Note 5.5"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Fingerprint Silver",$349.00,1354844072,$349.00
1587,Auckland,"Meizu M5 Note 5.5"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Fingerprint Grey",$349.00,1354844082,$349.00
1588,Auckland,"Meizu M5 Note 5.5"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Fingerprint Gold",$349.00,1354844089,$349.00
1589,Auckland,"Meizu M5 M611A 5.2"" Octa Core 2GB 16GB Dual Sim 4G Smartphone White Android",$279.00,1354844096,$279.00
1590,Auckland,"Meizu M5 M611A 5.2"" Octa Core 2GB 16GB Dual Sim 4G Smartphone Gold Android",$279.00,1354844105,$279.00
1591,Auckland,"Meizu M5 M611A 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Black Android",$299.00,1354844115,$299.00
1592,Auckland,"Meizu M5 M611A 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone White Android",$299.00,1354844124,$299.00
1593,Auckland,"Meizu M5 M611A 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Green Android",$299.00,1354844136,$299.00
1594,Auckland,"Meizu M5 M611A 5.2"" Octa Core 3GB 32GB Dual Sim 4G Smartphone Gold Android",$299.00,1354844143,$299.00
1595,Auckland,"Lenovo S860 5.3"" Quad Core 1GB 16GB Dual Sim Blue Smartphone Grey Android 3G",$219.00,1354844153,$219.00
1596,Auckland,"Lenovo S850 5"" Quad Core 1GB 16GB Dual Sim Blue Smartphone Android 3G",$219.00,1354844160,$219.00
1597,Auckland,"Lenovo S850 5"" Quad Core 1GB 16GB Dual Sim Pink Smartphone Android 3G",$219.00,1354844641,$219.00
1598,Auckland,"Lenovo S60W 5"" Snapdragon Quad Core 4G Dual Sim Smartphone White",$199.00,1354844644,$199.00
1599,Auckland,"Lenovo VIBE 5.5"" 3GB 16GB Qualcomm Octa Core Fingerprint 4G Smartphone Dual Sim",$419.00,1354844651,$419.00
1600,Auckland,"Lenovo VIBE 5.5"" 3GB 16GB Qualcomm Octa Core Fingerprint 4G Smartphone Dual Sim",$419.00,1354844655,$419.00
1601,Auckland,"Lenovo VIBE 5.5"" 2GB 16GB Qualcomm Octa Core Fingerprint 4G Smartphone Dual Sim",$389.00,1354844661,$389.00
1602,Auckland,"Lenovo A3 4"" IPS Quad Core Dual Sim Smartphone 3G Bluetooth WIFI",$129.00,1354844666,$129.00
1603,Auckland,"Lenovo P2 5.5"" Snapdragon Octa Core 625 4GB 64GB 4G Smartphone Dual Sim Gold",$649.00,1354844671,$649.00
1604,Auckland,"Lenovo P2 5.5"" Snapdragon Octa Core 625 4GB 64GB 4G Smartphone Dual Sim Black",$649.00,1354844679,$649.00
1605,Auckland,"Lenovo S8 A5600 5.5"" IPS MT6735P Quad Core 4G Dual Sim Smartphone White 3000mAh",$289.00,1354844686,$289.00
1606,Auckland,"Lenovo S8 A5600 5.5"" IPS MT6735P Quad Core 4G Dual Sim Smartphone Black 3000mAh",$289.00,1354844690,$289.00
1607,Auckland,"Lenovo K10 5"" Quad Core 2GB 16GB 4G Dual Sim Smartphone Snapdragon Black",$299.00,1354844694,$299.00
1608,Auckland,"Lenovo K10 5"" Quad Core 2GB 16GB 4G Dual Sim Smartphone Snapdragon White",$299.00,1354844706,$299.00
1609,Auckland,"Lenovo K10 5"" Quad Core 1GB 8GB 4G Dual Sim Smartphone Snapdragon White",$249.00,1354844715,$249.00
1610,Auckland,"Lenovo K10 5"" Quad Core 1GB 8GB 4G Dual Sim Smartphone Snapdragon Black",$249.00,1354844720,$249.00
1611,Auckland,"Lenovo ZUK Z2 5"" Quad Core 4GB 64GB 4G Dual Sim Smartphone",BuyNowOnly,1354844726,$399.00
1612,Auckland,"Lenovo ZUK Z2 Pro 5.2"" Quad Core 6GB RAM 128GB 4G Smartphone Android Dual Sim",BuyNowOnly,1354844731,$599.00
1613,Auckland,"Lenovo ZUK Z2 Pro 5.2"" Quad Core 6GB RAM 128GB 4G Smartphone Android Dual Sim",BuyNowOnly,1354844740,$599.00
1614,Auckland,"Lenovo S90-U 5"" Quad Core 2GB 32GB 4G Dual Sim Android SmartPhone",BuyNowOnly,1354844745,$289.00
1615,Auckland,"Lenovo Phab 2 Plus 6.4"" Octa Core Fingerprint 3GB 32GB 4G Dual Sim Smartphone",BuyNowOnly,1354844750,$399.00
1616,Auckland,"Lenovo 5.5"" Lemon K5 Note Octa Core 4G 3GB 32GB Fingerprint Smartphone Dual Sim",BuyNowOnly,1354844758,$349.00
1617,Auckland,"Lenovo 5.5"" Lemon K5 Note Octa Core 4G 3GB 32GB Fingerprint Smartphone Dual Sim",BuyNowOnly,1354844760,$349.00
1618,Wellington,Tempered Glass For Vodafone Smart Prime 6,$5.99,1354845164,$7.99
1619,Auckland,Ulefone ARMOR Triple Proofing Phone Dustproof Shockproof Octa Core 3GB Ram 4G,BuyNowOnly,1354845238,$399.00
1620,Auckland,"Haweel X1 Mobile Phone Dual SIM 2.4"" 1500mAh Battery FM",BuyNowOnly,1354845257,$29.99
1621,Auckland,Ulefone ARMOR Triple Proofing Phone Dustproof Shockproof Octa Core 3GB 32GB 4G,BuyNowOnly,1354845273,$398.00
1622,Wanganui,2 m x 1 x Iphone Lightning to USB lead MFI certiefied,$9.90,1354856131,$9.90
1625,Auckland,Huawei Ascend G730 DUAL SIM Black NZ Stock!! NEW!!,$159.00,1354856122,$159.00
1626,Auckland,"*New, unopened* NZ Samsung S8 - Midnight Black","$1,080",1354865498,"$1,130"
1627,Canterbury,Transend Premium 8Gb Micro +Adaptor-Sealed Pack,$14.00,1354872086,$15.00
1628,Auckland,BRAND NEW Silver iPhone 6s PLUS 32GB,$999.00,1354873360,BidOnly
1629,Auckland,Galaxy ACE3 Battery Compatible Battery,$9.78,1357128593,$9.78
1630,Auckland,MOBILE PHONE Socket Ring,$4.00,1354893506,$4.00
1631,Waikato,Telecom R55 - Rugged Phone - Unlocked - New,$220.00,1354896252,$230.00
1632,Waikato,Samsung Galaxy S7 NZ New,$456.00,1357899005,$800.00
1633,Auckland,Redmi 4A 32GB 5.0Inch Phone -Xiaomi Combo Gift,$209.99,1354903774,$209.99
1635,Auckland,Samsung Galaxy A5(6) 2016,$340.00,1354921192,$350.00
